"name","category","evas","longitude","latitude"
"Waidmannslust",4,"08089092",13.320996,52.60648
"Waigolshausen",6,"08006147",10.116027,49.967293
"Wakendorf",7,"08006148",10.365956,53.866266
"Walddrehna",6,"08013210",13.617249,51.772723
"Waldenburg (Württ)",6,"08006154",9.658699,49.202537
"Waldershof",6,"08006155",12.057994,49.9832305
"Waldfischbach",6,"08006156",7.6515162,49.2883372
"Waldhausen (b Schorndorf)",6,"08006157",9.637927,48.789185
"Waldheim",6,"08010359",13.0139226,51.0758187
"Waldkirch",5,"08006159",7.957245,48.095691
"Waldmünchen",7,"08006163",12.696007,49.377886
"Waldshut",4,"08006167",8.219526,47.621368
"Walhausen (Saar)",6,"08006170",7.129374,49.5588
"Walheim (Württ)",6,"08006171",9.152118,49.010941
"Walkenried",6,"08006172",10.608814,51.584876
"Walldorf (Hess)",4,"08006175",8.580811,50.001339
"Walldorf (Werra)",6,"08013215",10.390843,50.617603
"Wallersdorf",6,"08006181",12.743464,48.740644
"Wallertheim",7,"08006183",8.049458,49.832648
"Walleshausen",6,"08006184",10.980995,48.150218
"Wallhausen (Helme)",6,"08013217",11.206677,51.4620256
"Wallwitz (Saalkr)",6,"08013220",11.921079,51.581758
"Walpertskirchen",6,"08006190",11.970421,48.260872
"Walporzheim",6,"08006191",7.07847834,50.5325118
"Walschleben",7,"08013221",10.955958,51.067881
"Walsleben",7,"08013222",12.679027,52.947039
"Walsrode",6,"08006193",9.600906,52.864855
"Waltershausen",6,"08013223",10.563743,50.90073
"Waltershausen-Schnepfenthal",7,"08013224",10.576211,50.883974
"Wandersleben",6,"08013226",10.852498,50.906666
"Wandsbeker Chaussee",4,"08006198",10.059975,53.569734
"Wangen (Allgäu)",5,"08006200",9.830573,47.689227
"Wanne-Eickel Hbf",3,"08000192",7.165783,51.531256
"Wannweil",5,"08006203",9.150449,48.512315
"Wansleben am See",6,"08013230",11.746764,51.462417
"Warburg (Westf)",4,"08000196",9.163845,51.492953
"Waren (Müritz)",3,"08010361",12.680678,53.521512
"Warendorf",6,"08006206",7.984464,51.950091
"Warendorf-Einen-Müssingen",6,"08006207",7.894774,51.9614
"Warnemünde",3,"08013236",12.091271,54.176852
"Warnemünde Werft",5,"08013237",12.085638,54.16932
"Warngau",6,"08006210",11.709472,47.83357
"Warnitz (Uckermark)",6,"08013238",13.876684,53.182031
"Warschauer Straße",4,"08089045",13.451646,52.505976
"Wartenberg",5,"08089093",13.503633,52.572989
"Warthausen",6,"08006212",9.801661,48.129915
"Wasbek",7,"08006213",9.898016,54.075581
"Wasenweiler",6,"08006215",7.686813,48.046587
"Wasseralfingen",6,"08006217",10.103645,48.858615
"Wasserburg (Bodensee)",6,"08006218",9.639064,47.571903
"Wasserburg (Günz)",6,"08006219",10.269707,48.438377
"Wasserliesch",6,"08006222",6.537216,49.708467
"Wasserthaleben",7,"08013244",10.8902943,51.2584572
"Wasserzell (b Eichstätt)",7,"08006224",11.16797,48.875347
"Wasungen",6,"08013245",10.359287,50.662895
"Wattenscheid",4,"08006226",7.139521,51.473214
"Wattenscheid-Höntrop",5,"08006227",7.153535,51.459894
"Watzenborn-Steinberg",6,"08006229",8.72299701,50.5454555
"Waßmannsdorf",5,"08013241",13.4635305,52.36842
"Weckesheim",6,"08006232",8.843673,50.359559
"Weddel (Braunschw)",6,"08006233",10.623494,52.269118
"Wedding",4,"08089131",13.36817,52.543251
"Wedel (Holst)",5,"08006236",9.705161,53.581995
"Weener",7,"08006237",7.343095,53.163271
"Weesenstein",7,"08013247",13.862885,50.936358
"Weetzen",4,"08000342",9.635376,52.298351
"Weeze",6,"08006240",6.197976,51.624294
"Wefensleben",6,"08013248",11.155205,52.17694
"Wegberg",6,"08006243",6.281289,51.145179
"Wegeleben",6,"08010364",11.168551,51.871583
"Wegenstedt",7,"08013250",11.208882,52.387075
"Wehr (Mosel)",7,"08006252",6.376822,49.586464
"Wehr-Brennet",6,"08001174",7.910525,47.58092
"Wehretal-Reichensachsen",6,"08005003",9.985977,51.154096
"Weichering",6,"08006256",11.330409,48.720645
"Weickersdorf (Sachs)",6,"08013253",14.151122,51.110906
"Weickersgrüben",7,"08006257",9.782546,50.107067
"Weida",6,"08010365",12.0622426,50.785919
"Weida Altstadt",7,"08013254",12.058457,50.76787
"Weida Mitte",7,"08013251",12.055613,50.776506
"Weiden (Oberpf)",3,"08000204",12.153846,49.67049
"Weidenbach",6,"08006258",12.347317,48.254124
"Weidenthal",5,"08006261",7.994912,49.417494
"Weiding",7,"08006264",12.776995,49.255722
"Weiherhammer",6,"08006266",12.061829,49.631253
"Weiherhof",6,"08006267",10.928488,49.459926
"Weil am Rhein",3,"08006272",7.60843992,47.5936076
"Weil am Rhein Gartenstadt",7,"08000143",7.616284,47.588707
"Weil am Rhein Ost",7,"08006273",7.63478,47.590629
"Weil am Rhein Pfädlistraße",6,"08000146",7.626493,47.589015
"Weil der Stadt",4,"08006271",8.872806,48.755483
"Weilbach",7,"08006279",10.429623,48.125996
"Weilburg",5,"08000218",8.268435,50.4872757
"Weiler (Rems)",5,"08006277",9.501991,48.800301
"Weilerswist",6,"08006280",6.845078,50.750293
"Weilerswist-Derkum",6,"08001416",6.81683,50.704964
"Weilheim",7,"08006281",8.775956,48.025106
"Weilheim (Oberbay)",3,"08000220",11.14286,47.845363
"Weimar",2,"08010366",11.326458,50.991487
"Weimar Berkaer Bf",6,"08013256",11.313686,50.980626
"Weimar West",7,"08013266",11.311561,50.988083
"Weinböhla Hp",6,"08013267",13.561549,51.159098
"Weingarten Berg",6,"08087067",9.616876,47.816852
"Weinheim (Bergstr) Hbf",3,"08000377",8.665351,49.553302
"Weinheim-Lützelsachsen",6,"08003792",8.65017271,49.5280746
"Weinheim-Sulzbach",5,"08006283",8.65636,49.5758
"Weinsberg",6,"08006289",9.287024,49.147997
"Weinsberg West",6,"08006290",9.27402735,49.1512575
"Weinsberg/Ellhofen Gewerbegebiet",6,"08006294",9.305552,49.148758
"Weischlitz",5,"08010367",12.060517,50.448105
"Weisen",6,"08013258",11.787505,53.025546
"Weisenheim (Sand)",6,"08006292",8.249874,49.513931
"Weiterstadt",6,"08006306",8.579385,49.909706
"Weixdorf",6,"08013268",13.8066763,51.1500397
"Weixdorf Bad",6,"08013269",13.802003,51.140116
"Weizern-Hopferau",6,"08006309",10.62046,47.614593
"Weißandt-Gölzau",6,"08013259",12.028765,51.66967
"Weißenau",6,"08006296",9.594383,47.765975
"Weißenburg (Bay)",4,"08006298",10.96539,49.029673
"Weißenfels",3,"08010368",11.970926,51.204615
"Weißenfels West",6,"08013261",11.943964,51.194482
"Weißenohe",7,"08006300",11.249367,49.6292892
"Weißenthurm",5,"08006303",7.450988,50.421177
"Weißwasser (Oberlausitz)",5,"08010370",14.638027,51.505442
"Welgesheim-Zotzenheim",6,"08006312",7.956653,49.878575
"Welkers",7,"08006313",9.722538,50.480996
"Wellen (Mosel)",6,"08006315",6.441322,49.67266
"Wellen (b Magdeburg)",6,"08013271",11.432138,52.136163
"Wellingsbüttel",5,"08006319",10.082825,53.641327
"Wellmitz",6,"08013272",14.714896,52.064644
"Welschingen-Neuhausen",6,"08006321",8.769216,47.83403
"Welver",5,"08006323",7.956653,51.616253
"Wemmetsweiler Rathaus",6,"08000378",7.085936,49.369521
"Wendisch Evern",7,"08006330",10.462781,53.217641
"Wendisch-Rietz",7,"08012855",14.009652,52.206826
"Wendlingen (Neckar)",3,"08006331",9.373011,48.672961
"Wennigsen (Deister)",5,"08006336",9.572167,52.279628
"Werbig",6,"08010371",14.405238,52.564886
"Werdau",4,"08010372",12.3670193,50.7257385
"Werdau Nord",7,"08013280",12.371521,50.743676
"Werder (Havel)",4,"08010373",12.926189,52.392939
"Werdohl",5,"08006339",7.757544,51.259485
"Werdorf",6,"08006340",8.41726273,50.5928291
"Werl",4,"08006342",7.914136,51.558073
"Wernau (Neckar)",4,"08006346",9.413898,48.694247
"Wernberg",5,"08006347",12.146226,49.538931
"Werne (a d Lippe)",5,"08006348",7.622934,51.66925
"Werneuchen",6,"08013285",13.73831,52.637456
"Wernfeld",6,"08006349",9.725529,50.026065
"Wernigerode Elmowerk",7,"08013286",10.769264,51.838791
"Wernigerode Hbf",5,"08010374",10.788805,51.840254
"Wernshausen",5,"08010375",10.353606,50.72124
"Wertach-Haslach",7,"08006353",10.4602504,47.6289151
"Werther",6,"08013291",10.7421452,51.4699192
"Wesel",3,"08000242",6.627134,51.65584
"Wesel-Blumenkamp",6,"08001030",6.613118,51.695217
"Wesel-Feldmark",6,"08006356",6.616308,51.676658
"Wesselburen",7,"08006357",8.932718,54.207179
"Wesseln",7,"08006358",10.034206,52.081543
"Westbarthausen",7,"08006360",8.232642,52.096975
"Westbevern",6,"08006361",7.743702,52.030984
"Westend",4,"08089111",13.284638,52.51807
"Westendorf",6,"08006363",10.84337,48.571845
"Westerburg",6,"08000245",7.966978,50.557642
"Westerham",6,"08006366",11.828482,47.903892
"Westerhausen",6,"08006367",8.278625,52.236324
"Westerland (Sylt)",3,"08006369",8.310925,54.906839
"Westerstede-Ocholt",5,"08004610",7.886468,53.202166
"Westerstetten",6,"08006373",9.949281,48.520195
"Westewitz-Hochweitzschen",6,"08013295",13.027851,51.137616
"Westhafen",4,"08089116",13.344253,52.53625
"Westhausen",7,"08006376",10.183653,48.881409
"Westheim (Schwab)",5,"08006378",10.818233,48.385991
"Westheim (Westf)",6,"08006379",8.910255,51.494589
"Westheim-Langendorf",6,"08006380",9.932748,50.125775
"Westönnen",6,"08006383",7.960952,51.557529
"Wetter (Ruhr)",5,"08006386",7.385915,51.386413
"Wetterzeube",6,"08013297",12.012642,51.008351
"Wetzlar",3,"08000383",8.503819,50.565631
"Weßling (Oberbay)",5,"08006359",11.251768,48.077374
"Wickede (Ruhr)",5,"08006389",7.869713,51.493201
"Wicklesgreuth",4,"08006390",10.71145,49.310689
"Wickrath",6,"08006391",6.411505,51.13277
"Wiebelskirchen",6,"08006392",7.175665,49.371135
"Wieren",6,"08006402",10.655847,52.892588
"Wiesau (Oberpf)",5,"08006403",12.191288,49.911013
"Wiesbaden Hbf",2,"08000250",8.243731,50.070791
"Wiesbaden Ost",4,"08006404",8.2568264,50.041066
"Wiesbaden-Biebrich",6,"08000288",8.236423,50.048829
"Wiesbaden-Erbenheim",6,"08006407",8.29639971,50.055062
"Wiesbaden-Igstadt",6,"08006408",8.325635,50.08258
"Wiesbaden-Schierstein",6,"08006409",8.19531262,50.0476287
"Wiesenau",6,"08013305",14.583905,52.231321
"Wiesenburg (Mark)",6,"08010376",12.431213,52.098825
"Wiesenfeld (b Coburg)",6,"08006414",10.911754,50.301555
"Wiesental",6,"08006417",8.50239,49.225458
"Wiesenthau",7,"08006418",11.1271977,49.7136512
"Wieslensdorf",7,"08006416",9.42231596,49.1497943
"Wiesloch-Walldorf",3,"08006421",8.664146,49.291353
"Wiesthal",5,"08006426",9.440985,50.016956
"Wildau",5,"08081540",13.633779,52.319935
"Wildberg (Württ)",6,"08006432",8.742947,48.62528
"Wildeck-Bosserode",6,"08001106",9.993002,50.945697
"Wildeck-Hönebach",6,"08002903",9.944241,50.935432
"Wildeck-Obersuhl",6,"08004589",10.026229,50.950619
"Wildeshausen",6,"08006436",8.431422,52.89782
"Wilferdingen-Singen",5,"08006440",8.572415,48.953862
"Wilgartswiesen",6,"08006441",7.883823,49.209434
"Wilhelmsburg",4,"08002561",10.007006,53.498936
"Wilhelmshagen",5,"08089094",13.722143,52.438711
"Wilhelmshaven",4,"08006445",8.114901,53.518795
"Wilhelmshorst",5,"08010378",13.067447,52.331486
"Wilhermsdorf",6,"08006448",10.7252419,49.4833981
"Wilhermsdorf Mitte",6,"08007856",10.716547,49.47999
"Willebadessen",6,"08006449",9.011652,51.621757
"Willmenrod",7,"08006454",7.985758,50.539329
"Willmering",7,"08006455",12.670073,49.246573
"Willsbach",6,"08006456",9.358868,49.142422
"Wilmersdorf (b Angermünde)",6,"08013313",13.892457,53.111628
"Wilnsdorf-Rudersdorf",6,"08005205",8.144083,50.839125
"Wilsenroth",6,"08006459",8.03253472,50.5312945
"Wilster",5,"08006460",9.383456,53.926228
"Wilthen",6,"08010380",14.391502,51.09328
"Wiltingen (Saar)",6,"08006461",6.590462,49.662641
"Wincheringen",6,"08006463",6.40684247,49.6087425
"Winden (Pfalz)",4,"08006468",8.122479,49.095452
"Windischeschenbach",6,"08006472",12.16517,49.794747
"Windsbach",7,"08006473",10.825716,49.249694
"Wingerode",7,"08013315",10.240509,51.389707
"Wingst",6,"08006475",9.098158,53.745047
"Winkelhaid",6,"08006476",11.301035,49.392946
"Winnenden",3,"08006479",9.39229,48.879583
"Winningen (Mosel)",6,"08006481",7.52318457,50.3154274
"Winninghausen",6,"08006482",9.436305,52.323325
"Winnweiler",6,"08006483",7.855955,49.570548
"Winsen (Luhe)",4,"08006484",10.207691,53.353839
"Winterbach (b Schorndorf)",4,"08006485",9.480994,48.798432
"Winterberg (Westf)",6,"08006486",8.532408,51.198585
"Winterhausen",6,"08006488",10.0118816,49.7083751
"Wintermoor",7,"08006489",9.828536,53.186138
"Wipperdorf",6,"08013318",10.661064,51.452958
"Wippra",7,"08013319",11.2815964,51.5766161
"Wirges",7,"08006498",7.78521,50.468396
"Wirtheim",6,"08006499",9.25653934,50.2260276
"Wismar",5,"08010381",11.469433,53.896837
"Wissen (Sieg)",5,"08006501",7.739814,50.782871
"Wissingen",6,"08006503",8.205047,52.258211
"Wittbräucke",7,"08006505",7.44591,51.420173
"Witten Hbf",3,"08000251",7.329442,51.435544
"Witten-Annen Nord",6,"08006510",7.375337,51.44784
"Wittenau (Wilhelmsruher Damm)",4,"08089096",13.334446,52.597044
"Wittenberge",3,"08010382",11.762871,53.003115
"Wittenhagen",6,"08013322",13.05605,54.184004
"Wittgensdorf Mitte",6,"08013324",12.869759,50.874386
"Wittgensdorf ob Bf",7,"08010383",12.841365,50.882771
"Wittighausen",6,"08006517",9.846243,49.618406
"Wittingen",6,"08000344",10.723174,52.727291
"Wittlich Hbf",4,"08000379",6.943557,49.973121
"Wittmund",7,"08006520",7.788826,53.579868
"Wittstock (Dosse)",6,"08010384",12.478911,53.160621
"Witzenhausen Nord",5,"08006524",9.863079,51.351556
"Witzwort",7,"08006527",8.998558,54.386097
"Woffleben",7,"08013333",10.7213949,51.5559675
"Wohltorf",5,"08006541",10.278184,53.520589
"Wohnstadt Nord",7,"08080600",11.96481,51.517146
"Wolfach",6,"08006544",8.22181821,48.294729
"Wolfegg",7,"08006545",9.808665,47.824264
"Wolfen (Bitterfeld)",5,"08013335",12.279563,51.661159
"Wolfenbüttel",6,"08000255",10.532306,52.159126
"Wolferode",6,"08013336",11.508752,51.512244
"Wolfgang (Kr Hanau)",6,"08006548",8.95810068,50.1234638
"Wolfratshausen",6,"08006550",11.427201,47.914424
"Wolfsburg Hbf",2,"08006552",10.787784,52.429498
"Wolfsgefärth",7,"08013334",12.0734565,50.8165798
"Wolfsmünster",7,"08006554",9.734893,50.094508
"Wolfstein",6,"08006555",7.610287,49.58428
"Wolkramshausen",6,"08010385",10.745663,51.440021
"Wollankstraße",4,"08089048",13.391791,52.565482
"Wolmirstedt",5,"08013344",11.6359431,52.2509027
"Wolterdingen (Han)",7,"08006559",9.84527349,53.0269419
"Woltersdorf (Nuthe-Urstromtal)",6,"08013345",13.195281,52.117362
"Woltwiesche",6,"08006561",10.278999,52.200754
"Worms Hbf",2,"08000257",8.356448,49.63494
"Wremen",6,"08006570",8.521275,53.646987
"Wriezen",6,"08010386",14.140239,52.715433
"Wrist",4,"08006572",9.748128,53.932382
"Wuhlheide",5,"08089097",13.553202,52.46903
"Wulfen (Anh)",6,"08013357",11.922141,51.818681
"Wulfen (Westf)",6,"08006590",7.011578,51.719189
"Wulften",6,"08006592",10.176026,51.659403
"Wunsiedel-Holenbrunn",6,"08000173",12.033928,50.051113
"Wunstorf",3,"08000268",9.450976,52.422225
"Wuppertal Hbf",2,"08000266",7.149543,51.254363
"Wuppertal Zoologischer Garten",4,"08006623",7.10702,51.243469
"Wuppertal-Barmen",4,"08006596",7.195159,51.266972
"Wuppertal-Langerfeld",6,"08006607",7.242298,51.277866
"Wuppertal-Oberbarmen",3,"08006719",7.221483,51.273839
"Wuppertal-Ronsdorf",5,"08006616",7.2156,51.226476
"Wuppertal-Sonnborn",4,"08006618",7.096575,51.240584
"Wuppertal-Steinbeck",5,"08006619",7.14063,51.250679
"Wuppertal-Unterbarmen",4,"08006620",7.171212,51.258929
"Wuppertal-Vohwinkel",3,"08006718",7.071597,51.234259
"Wurlitz",7,"08006624",11.99001,50.253194
"Wurmlingen Mitte",7,"08006625",8.777842,48.001755
"Wurmlingen Nord",7,"08006626",8.775387,48.008528
"Wurzbach (Thür)",6,"08013360",11.543131,50.466172
"Wurzen",4,"08013361",12.738972,51.364418
"Wustermark",5,"08010389",12.939728,52.551851
"Wusterwitz",6,"08013365",12.37425,52.385112
"Wustrau-Radensleben",7,"08012703",12.897265,52.857264
"Wustweiler",7,"08006627",7.034824,49.398897
"Wutha",6,"08013366",10.396598,50.957099
"Wyhlen",6,"08006629",7.690918,47.546328
"Wächterhof",5,"08006131",11.712731,48.033567
"Wächtersbach",4,"08006132",9.295828,50.253958
"Wölfershausen",7,"08013329",10.436588,50.491507
"Wölfersheim-Södel",6,"08006529",8.81622,50.397335
"Wörnitzstein",7,"08006533",10.714478,48.731977
"Wörrstadt",5,"08006534",8.114712,49.846251
"Wörsdorf",6,"08006535",8.249323,50.244752
"Wörth (Isar)",5,"08006537",12.332925,48.624182
"Wörth (Rhein)",4,"08000254",8.273146,49.045678
"Wörth (Rhein)-Mozartstraße",6,"08006536",8.251944,49.055109
"Wörth Zügelstraße",6,"08006531",8.26201648,49.0529751
"Wülfrath-Aprath",5,"08006575",7.072023,51.267886
"Wülknitz",6,"08013348",13.389256,51.369021
"Wünschendorf (Elster)",6,"08010387",12.097672,50.797633
"Wünschendorf (Elster) Nord",6,"08013349",12.077948,50.817438
"Wünsdorf Waldstadt",5,"08013350",13.468145,52.165559
"Würgendorf",6,"08006577",8.141766,50.760013
"Würgendorf Ort",7,"08006578",8.126875,50.756916
"Würzbach (Saar)",6,"08006581",7.193441,49.244182
"Würzburg Hbf",2,"08000260",9.93578,49.801796
"Würzburg Süd",5,"08006582",9.943503,49.788193
"Würzburg-Heidingsfeld Ost",5,"08006580",9.9532623,49.761133
"Würzburg-Zell",6,"08006586",9.884593,49.804938
"Wüstenbrand",6,"08010388",12.756417,50.805483
"Wüstenfelde",6,"08013352",13.13961,54.230272
"Wüstenselbitz",7,"08006588",11.709552,50.218424
"Wüsting",6,"08006270",8.337248,53.118123
"Xanten",6,"08006630",6.445287,51.65967
"Yorckstraße",5,"08089050",13.372128,52.49117
"Yorckstraße (Großgörschenstraße)",4,"08089051",13.367797,52.492289
"Zabeltitz",6,"08013368",13.5156941,51.3489358
"Zachun",7,"08013370",11.324498,53.502653
"Zahna",6,"08013371",12.781211,51.919969
"Zapfendorf",5,"08006634",10.929894,50.018291
"Zarrendorf",6,"08013373",13.08003,54.240747
"Zeesen",6,"08013376",13.635143,52.264863
"Zehdenick (Mark)",6,"08013377",13.317482,52.979387
"Zehdenick-Neuhof",7,"08013378",13.345779,53.0057
"Zeil",6,"08006635",10.598519,50.005142
"Zeithain",6,"08013381",13.344552,51.330206
"Zeitz",4,"08010390",12.131488,51.056452
"Zell (Wiesental)",6,"08006641",7.849149,47.705626
"Zell-Romrod",7,"08006644",9.199797,50.727164
"Zella-Mehlis",5,"08010391",10.674124,50.646721
"Zella-Mehlis West",7,"08013383",10.649535,50.658552
"Zellendorf",7,"08013384",13.066853,51.89431
"Zepernick (b Bernau)",5,"08081560",13.533642,52.659449
"Zeppelinheim",6,"08006648",8.605153,50.036516
"Zerbst/Anhalt",6,"08013389",12.088931,51.953821
"Zernsdorf",6,"08013392",13.693338,52.299404
"Zerrenthin",7,"08013393",14.097895,53.49939
"Zeulenroda unt Bf",6,"08013396",12.011351,50.659376
"Zeuthen",5,"08081580",13.627173,52.348936
"Zeutsch",6,"08013398",11.508263,50.754927
"Zielitz",6,"08013402",11.680214,52.296293
"Zielitz Ort",6,"08073410",11.676309,52.288285
"Zieverich",5,"08006659",6.62574,50.949276
"Zillendorf",7,"08006660",12.67324,49.345477
"Ziltendorf",6,"08013406",14.616335,52.199513
"Zimmern (Main-Tauber)",6,"08006662",9.79051,49.595355
"Zimmern bei Seckach",6,"08006661",9.371975,49.430411
"Zimmersrode",6,"08006663",9.225195,51.008144
"Zirndorf",6,"08006664",10.958468,49.443891
"Zirndorf Kneippallee",6,"08006666",10.945303,49.450029
"Zittau",4,"08010393",14.805774,50.904461
"Zoblitz",6,"08013413",14.750741,51.123578
"Zollhaus Villingen-Schwenningen",7,"08006667",8.505997,48.040888
"Zollhaus-Petersthal",7,"08006670",10.418038,47.665825
"Zoo",6,"08080610",11.970346,51.503651
"Zorneding",5,"08006671",11.832456,48.089601
"Zossen",5,"08010395",13.438571,52.218923
"Zotzenbach",6,"08006672",8.75322,49.609367
"Zschaitz",6,"08013424",13.1566805,51.1687454
"Zscherben",6,"08013425",11.865125,51.467695
"Zscherbener Straße",6,"08080620",11.921056,51.473314
"Zschortau",6,"08013428",12.3613358,51.483688
"Zusenhofen",6,"08006678",8.018466,48.544728
"Zuzenhausen",6,"08006679",8.821439,49.297394
"Zweibrücken Hbf",5,"08006680",7.356643,49.246805
"Zweibrücken-Rosengarten",6,"08006682",7.378441,49.25204
"Zwenkau-Großdalzig",6,"08013447",12.271154,51.208264
"Zwickau (Sachs) Hbf",3,"08010397",12.474716,50.714668
"Zwickau-Pölbitz",6,"08013433",12.479662,50.737212
"Zwiesel (Bay)",6,"08006684",13.22638,49.020941
"Zwieselau",7,"08006685",13.276937,49.00676
"Zwingenberg (Baden)",6,"08006686",9.04283,49.416029
"Zwingenberg (Bergstr)",5,"08006687",8.609119,49.725902
"Zwota",7,"08013437",12.427735,50.352621
"Zwota-Zechenbach",7,"08013436",12.399987,50.351134
"Zwotental",6,"08010398",12.363835,50.36207
"Zöberitz",6,"08013414",12.033458,51.50461
"Zörnigall",6,"08013418",12.731558,51.882935
"Züssow",5,"08010396",13.548191,53.973879
"Züttlingen",6,"08006676",9.329117,49.291657
"Öhringen Cappel",6,"08004620",9.526919,49.201961
"Öhringen Hbf",5,"08004623",9.502705,49.203214
"Öhringen West",6,"08004624",9.485804,49.20014
"Ölbronn-Dürrn",7,"08004632",8.753677,48.98581
"Ötigheim",4,"08004636",8.240582,48.888526
"Ötisheim",6,"08004637",8.813508,48.966571
"Übach-Palenberg",5,"08005935",6.097265,50.924336
